state,CZ20,PUMA20,PUMA20_name,pop_overlap,share_of_CZ20,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
MO,46,G05000500,Northeast Arkansas PUMA,3.2559235990047455,1.429418165167788e-5,227779.64337836427,5,100,5070,building_footprint_area
MO,46,G29002600,"Howell, Texas, Wright, Douglas, Oregon & Ozark Counties PUMA",0.05985642597079277,2.627821568381569e-7,227779.64337836427,1,100,5070,building_footprint_area
MO,52,G05000400,"Independence, Cleburne & Van Buren Counties PUMA",12.886030718684196,1.392870820696524e-4,92514.18385116546,7,100,5070,building_footprint_area
MO,52,G29002600,"Howell, Texas, Wright, Douglas, Oregon & Ozark Counties PUMA",1.250977635383606,1.3522009094261135e-5,92514.18385116546,1,100,5070,building_footprint_area
MO,41,G05000300,"Baxter, Boone & Carroll Counties PUMA",1.7281301021575928,2.602213911934203e-5,66409.99397597904,1,100,5070,building_footprint_area
MO,41,G29002800,"Taney, Barry, Stone & McDonald Counties PUMA",1.5865348875522614,2.389000197961352e-5,66409.99397597904,2,100,5070,building_footprint_area
MO,310,G05000300,"Baxter, Boone & Carroll Counties PUMA",5.370356112718582,8.293761793584103e-6,647517.5253855239,6,100,5070,building_footprint_area
MO,43,G05000300,"Baxter, Boone & Carroll Counties PUMA",2.2832518368959427,3.15053597154055e-5,72471.85423435993,3,100,5070,building_footprint_area
MO,310,G05000101,Benton County (Outer) PUMA,1.0630468130111694,1.6417267044289565e-6,647517.5253855239,2,100,5070,building_footprint_area
MO,42,G05000101,Benton County (Outer) PUMA,8.770896431058645,1.5417248345021337e-5,568901.546811433,8,100,5070,building_footprint_area
MO,56,G05000600,East Arkansas PUMA,0.4633547067642212,5.536893703098372e-6,83684.95615238813,1,100,5070,building_footprint_area
MO,46,G05000700,Craighead & Poinsett Counties PUMA,4.925371170043945,2.1623403641309693e-5,227779.64337836427,1,100,5070,building_footprint_area
MS,297,G28000200,"Northeast Region--Alcorn, Benton, Marshall, Prentiss, Tippah & Tishomingo Counties PUMA",99792.05025914474,0.30342078207365863,328889.9645473828,35834,100,5070,building_footprint_area
MS,491,G28000200,"Northeast Region--Alcorn, Benton, Marshall, Prentiss, Tippah & Tishomingo Counties PUMA",2.7144322395324707,8.69597359162534e-6,312148.1696019185,1,100,5070,building_footprint_area
MS,491,G47002900,"Henderson, Hardin & McNairy Counties PUMA",5.313926696777344,1.702373172187483e-5,312148.1696019185,3,100,5070,building_footprint_area
MS,297,G47002900,"Henderson, Hardin & McNairy Counties PUMA",1.0250802040100098,3.116787723884253e-6,328889.9645473828,1,100,5070,building_footprint_area
MS,51,G28000200,"Northeast Region--Alcorn, Benton, Marshall, Prentiss, Tippah & Tishomingo Counties PUMA",41023.651856144425,0.030553867405194116,1342666.4229475074,16444,100,5070,building_footprint_area
MS,51,G47002600,Tipton & Fayette Counties PUMA,0.8803770840167999,6.556930812972441e-7,1342666.4229475074,2,100,5070,building_footprint_area
MS,51,G47002506,Shelby County (Southeast)--Collierville town & Germantown city PUMA,10.59853345155716,7.893646009476114e-6,1342666.4229475074,3,100,5070,building_footprint_area
MS,51,G28000100,North Delta Region--DeSoto County--Southaven City PUMA,184943.4785741344,0.1377434300979499,1342666.4229475074,25310,100,5070,building_footprint_area
MS,51,G47002508,Memphis City (Southwest) PUMA,93.75992405414581,6.983113784011819e-5,1342666.4229475074,18,100,5070,building_footprint_area
MS,51,G28000300,North Delta Region PUMA,37732.93709645886,0.028102987049921976,1342666.4229475074,10914,100,5070,building_footprint_area
MS,297,G28000500,"Three Rivers Region--Lee, Pontotoc, Union Counties & Tupelo City PUMA",141425.87974695885,0.4300097144696666,328889.9645473828,39332,100,5070,building_footprint_area
MS,51,G28000400,"Three Rivers Region--Calhoun, Chickasaw, Itawamba, Lafayette & Monroe Counties PUMA",2.397885739803314,1.785913238628044e-6,1342666.4229475074,2,100,5070,building_footprint_area
MS,303,G28000400,"Three Rivers Region--Calhoun, Chickasaw, Itawamba, Lafayette & Monroe Counties PUMA",55132.77703888249,0.3926007073333927,140429.64265997685,11200,100,5070,building_footprint_area
MS,303,G28000200,"Northeast Region--Alcorn, Benton, Marshall, Prentiss, Tippah & Tishomingo Counties PUMA",0.6356855034828186,4.526718799833507e-6,140429.64265997685,1,100,5070,building_footprint_area
MS,10,G01000100,"Lauderdale, Colbert & Franklin Counties PUMA",0.8149826526641846,9.465885351738481e-7,860968.2268278338,1,100,5070,building_footprint_area
MS,297,G28000400,"Three Rivers Region--Calhoun, Chickasaw, Itawamba, Lafayette & Monroe Counties PUMA",87652.9615789951,0.2665115115312892,328889.9645473828,33007,100,5070,building_footprint_area
MS,303,G28000300,North Delta Region PUMA,72883.81925540487,0.5190059440076972,140429.64265997685,20407,100,5070,building_footprint_area
MS,12,G01001000,"Cullman, Marion & Winston Counties PUMA",5.805518627166748,9.837827911489453e-5,59012.199434659444,2,100,5070,building_footprint_area
MS,303,G28000700,North Central Region PUMA,12412.080432813615,0.08838647024736124,140429.64265997685,5246,100,5070,building_footprint_area
MS,300,G28000800,South Delta Region PUMA,113077.81421202468,1,113077.81421202468,20242,100,5070,building_footprint_area
MS,303,G28000800,South Delta Region PUMA,0.3302473723888397,2.3516927490050637e-6,140429.64265997685,2,100,5070,building_footprint_area
MS,301,G28000700,North Central Region PUMA,69121.5629856335,0.999978975734291,69123.01624629367,18641,100,5070,building_footprint_area
MS,302,G28000600,"Golden Triangle Region--Columbus, Starkville, & West Point Cities PUMA",174147.95099371485,0.9999222503581224,174161.49198734574,48587,100,5070,building_footprint_area
MS,297,G28000600,"Golden Triangle Region--Columbus, Starkville, & West Point Cities PUMA",13.14736258983612,3.997495821415371e-5,328889.9645473828,5,100,5070,building_footprint_area
MS,301,G28000300,North Delta Region PUMA,1.4532606601715088,2.1024265709027586e-5,69123.01624629367,1,100,5070,building_footprint_area
MS,12,G28000600,"Golden Triangle Region--Columbus, Starkville, & West Point Cities PUMA",4.16610860824585,7.059741287661586e-5,59012.199434659444,1,100,5070,building_footprint_area
MS,12,G01001100,West Alabama PUMA,5.595257014036179,9.481525968594783e-5,59012.199434659444,4,100,5070,building_footprint_area
MS,4,G01001100,West Alabama PUMA,6.063814461231232,1.653864332532208e-5,366645.216415485,3,100,5070,building_footprint_area
MS,4,G28000600,"Golden Triangle Region--Columbus, Starkville, & West Point Cities PUMA",0.975225031375885,2.6598602346709823e-6,366645.216415485,1,100,5070,building_footprint_area
MS,299,G28000700,North Central Region PUMA,34652.604725250974,0.06031929961464031,574486.1917600966,12568,100,5070,building_footprint_area
MS,302,G01001100,West Alabama PUMA,4.333931922912598,2.4884559000146218e-5,174161.49198734574,1,100,5070,building_footprint_area
MS,9,G28000600,"Golden Triangle Region--Columbus, Starkville, & West Point Cities PUMA",0.7827344238758087,3.751726804492488e-6,208633.10807666671,2,100,5070,building_footprint_area
MS,9,G28001400,"East Central Region--Jasper, Leake, Kemper, Neshoba, Scott & Smith Counties PUMA",86841.8318291204,0.4162418545632197,208633.10807666671,36557,100,5070,building_footprint_area
MS,299,G28000900,Central Region--Madison & Rankin Counties PUMA,132689.55608229316,0.23097083617582204,574486.1917600966,23161,100,5070,building_footprint_area
MS,299,G28000600,"Golden Triangle Region--Columbus, Starkville, & West Point Cities PUMA",1.2427029609680176,2.1631554923202854e-6,574486.1917600966,1,100,5070,building_footprint_area
MS,9,G28000700,North Central Region PUMA,0.27030855417251587,1.2956167727376482e-6,208633.10807666671,1,100,5070,building_footprint_area
MS,9,G28001500,"East Central Region--Clarke, Lauderdale & Newton Counties--Meridian City PUMA",109240.39256291906,0.5236004657648887,208633.10807666671,33731,100,5070,building_footprint_area
MS,299,G28001300,Central Region--Rankin & Simpson Counties PUMA,152408.45237963798,0.2652952404525037,574486.1917600966,25687,100,5070,building_footprint_area
MS,245,G28001001,"Central Region--Byram, Terry, Utica & Vicksburg City PUMA",44503.191831068136,0.40925203400421256,108742.75051400246,8274,100,5070,building_footprint_area
MS,299,G28001001,"Central Region--Byram, Terry, Utica & Vicksburg City PUMA",82538.67522395309,0.14367390619272002,574486.1917600966,25339,100,5070,building_footprint_area
MS,299,G28001101,Central Region--Jackson and Clinton Cities PUMA,172190.72147611668,0.2997299568655654,574486.1917600966,14741,100,5070,building_footprint_area
MS,304,G28001400,"East Central Region--Jasper, Leake, Kemper, Neshoba, Scott & Smith Counties PUMA",30447.26272335183,0.09364296684966743,325142.0127710313,17805,100,5070,building_footprint_area
MS,245,G28001600,Southwest Region PUMA,45650.02318378119,0.41979831269674367,108742.75051400246,12047,100,5070,building_footprint_area
MS,304,G28001300,Central Region--Rankin & Simpson Counties PUMA,25692.308780718595,0.07901872957528688,325142.0127710313,10680,100,5070,building_footprint_area
MS,9,G01002600,Southwest Alabama PUMA,0.4761951267719269,2.2824523449889784e-6,208633.10807666671,1,100,5070,building_footprint_area
MS,304,G28001700,"South Region--Covington, Greene, Jefferson Davis, Jones & Wayne Counties PUMA",115944.198350942,0.35659556069916815,325142.0127710313,44912,100,5070,building_footprint_area
MS,298,G28001600,Southwest Region PUMA,129321.36306627619,0.9995892073803596,129374.50915980863,51106,100,5070,building_footprint_area
MS,304,G28001600,Southwest Region PUMA,3.2613495588302612,1.0030538751468395e-5,325142.0127710313,2,100,5070,building_footprint_area
MS,299,G28001600,Southwest Region PUMA,4.939169883728027,8.597543256166908e-6,574486.1917600966,1,100,5070,building_footprint_area
MS,2,G01002600,Southwest Alabama PUMA,3.4314903989434242,4.989469654250188e-6,687746.5215206535,5,100,5070,building_footprint_area
MS,305,G28001700,"South Region--Covington, Greene, Jefferson Davis, Jones & Wayne Counties PUMA",13382.673151353374,0.029582752473550515,452380.93254907965,5851,100,5070,building_footprint_area
MS,304,G28001800,"South Region--Forrest, Lamar, Marion & Perry Counties PUMA",153051.00244024507,0.47072047421944613,325142.0127710313,33862,100,5070,building_footprint_area
MS,306,G28001800,"South Region--Forrest, Lamar, Marion & Perry Counties PUMA",24350.984640668146,0.008434916488705506,2886926.583478867,10580,100,5070,building_footprint_area
MS,298,G28001800,"South Region--Forrest, Lamar, Marion & Perry Counties PUMA",0.26079630851745605,2.015824525334507e-6,129374.50915980863,1,100,5070,building_footprint_area
MS,305,G01002801,Mobile County (Outer)--Prichard & Saraland Cities PUMA,1.9169074296951294,4.237374504035182e-6,452380.93254907965,1,100,5070,building_footprint_area
MS,305,G28001900,"South Region--George, Hancock, Pearl River & Stone Counties PUMA",88371.74093115795,0.19534806746429426,452380.93254907965,26741,100,5070,building_footprint_area
MS,240,G28001900,"South Region--George, Hancock, Pearl River & Stone Counties PUMA",55863.93845223822,0.03748729888422896,1490209.7541026187,17736,100,5070,building_footprint_area
MS,240,G22001800,Capital Region Planning Commission 7--Tangipahoa & Washington Parishes PUMA,7.7978410720825195,5.2327137509432415e-6,1490209.7541026187,4,100,5070,building_footprint_area
MS,298,G22001800,Capital Region Planning Commission 7--Tangipahoa & Washington Parishes PUMA,4.799621641635895,3.709866551615054e-5,129374.50915980863,3,100,5070,building_footprint_area
MS,305,G28001800,"South Region--Forrest, Lamar, Marion & Perry Counties PUMA",0.013606728985905647,3.007803381374706e-8,452380.93254907965,1,100,5070,building_footprint_area
MS,246,G22001400,Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West) PUMA,3.5795515179634094,4.219825829082058e-6,848269.9672801595,3,100,5070,building_footprint_area
MS,305,G28002100,South Region--Jackson County PUMA,142563.75002826075,0.31514093493052725,452380.93254907965,24206,100,5070,building_footprint_area
MS,2,G01002801,Mobile County (Outer)--Prichard & Saraland Cities PUMA,11.162667572498322,1.6230787395066597e-5,687746.5215206535,7,100,5070,building_footprint_area
MS,2,G28002100,South Region--Jackson County PUMA,21.191347897052765,3.081273003053113e-5,687746.5215206535,11,100,5070,building_footprint_area
MS,305,G28002002,South Region--Harrison County--Biloxi City PUMA,103626.20365414023,0.22906846022494026,452380.93254907965,11232,100,5070,building_footprint_area
MS,305,G28002001,South Region--Harrison County--Gulfport City PUMA,104293.33174640732,0.23054316449354845,452380.93254907965,16431,100,5070,building_footprint_area
MS,240,G22002201,Regional Planning Commission 1--St. Tammany Parish (Northwest) PUMA,2.0055058002471924,1.3457875944818768e-6,1490209.7541026187,1,100,5070,building_footprint_area
MT,333,G30000100,"Flathead, Glacier & Lincoln Counties--Kalispell City PUMA",122636.9302748593,0.7989503938460236,153497.55281364103,33286,100,5070,building_footprint_area
MT,335,G30000100,"Flathead, Glacier & Lincoln Counties--Kalispell City PUMA",13635.841754346038,0.5602870079756934,24337.24423418648,3944,100,5070,building_footprint_area
MT,333,G16000100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties PUMA",7.483696460723877,4.875450014378871e-5,153497.55281364103,1,100,5070,building_footprint_area
MT,135,G16000100,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties PUMA",1.729063481092453,2.413786546302074e-6,716328.2452383296,3,100,5070,building_footprint_area
MT,335,G30000600,Central Montana--Havre & Livingston City PUMA,10697.244218615815,0.4395421320376699,24337.24423418648,4847,100,5070,building_footprint_area
MT,336,G30000600,Central Montana--Havre & Livingston City PUMA,1947.729056296288,1,1947.729056296288,1028,100,5070,building_footprint_area
MT,325,G30000600,Central Montana--Havre & Livingston City PUMA,35181.030385559774,0.2962032812716279,118773.26353214041,15601,100,5070,building_footprint_area
MT,343,G30000200,"Lake, Mineral, Missoula & Sanders Counties--Missoula City PUMA",12318.557071696967,0.9998356338317731,12320.582158576697,6698,100,5070,building_footprint_area
MT,340,G30000600,Central Montana--Havre & Livingston City PUMA,4181.999992934638,1,4181.999992934638,2764,100,5070,building_footprint_area
MT,337,G30000700,Eastern Montana--Sidney & Miles City PUMA,19975.704592069495,1,19975.704592069495,9791,100,5070,building_footprint_area
MT,330,G30000700,Eastern Montana--Sidney & Miles City PUMA,5188.977811624354,1,5188.977811624354,4133,100,5070,building_footprint_area
MT,333,G30000200,"Lake, Mineral, Missoula & Sanders Counties--Missoula City PUMA",30852.304261541925,0.20099541455881856,153497.55281364103,12605,100,5070,building_footprint_area
MT,342,G38000100,West North Dakota--Dickinson & Williston Cities PUMA,4.084540084004402,3.5826621097040753e-4,11400.852100846823,4,100,5070,building_footprint_area
MT,326,G30000500,Lewis and Clark & Cascade Counties--Great Falls & Helena City PUMA,70760.96219513251,0.33695887838169564,209998.80618956976,15037,100,5070,building_footprint_area
MT,331,G30000200,"Lake, Mineral, Missoula & Sanders Counties--Missoula City PUMA",121344.37831057538,0.5519835532544317,219833.32219799457,19499,100,5070,building_footprint_area
MT,133,G30000200,"Lake, Mineral, Missoula & Sanders Counties--Missoula City PUMA",0.10401968657970428,5.533957080826508e-7,187966.19681077963,1,100,5070,building_footprint_area
MT,325,G30000500,Lewis and Clark & Cascade Counties--Great Falls & Helena City PUMA,83592.23314658063,0.703796718728372,118773.26353214041,14106,100,5070,building_footprint_area
MT,342,G30000700,Eastern Montana--Sidney & Miles City PUMA,11396.767560762819,0.9996417337890295,11400.852100846823,4141,100,5070,building_footprint_area
MT,332,G30000600,Central Montana--Havre & Livingston City PUMA,13427.46172930277,1,13427.46172930277,9366,100,5070,building_footprint_area
MT,331,G30000300,Southwest Montana--Butte-Silver Bow & Hamilton City PUMA,98488.44191936322,0.44801416334262034,219833.32219799457,29161,100,5070,building_footprint_area
MT,334,G30000700,Eastern Montana--Sidney & Miles City PUMA,1160.9999990477227,1,1160.9999990477227,1425,100,5070,building_footprint_area
MT,329,G30000700,Eastern Montana--Sidney & Miles City PUMA,21783.035871894972,1,21783.035871894972,7540,100,5070,building_footprint_area
