CZ20,PUMA2010,PUMA2010_name,pop_overlap,share_of_CZ20,afactor,CZ20_total_pop,cells,grid_res_m,crs_epsg,method,state_fips,state
415,G38000200,East Central North Dakota--Jamestown City PUMA,21553.546617806423,0.7371860962524651,0.7371860962524651,29237.592417132284,6052,100,5070,building_footprint_area,38,ND
409,G38000200,East Central North Dakota--Jamestown City PUMA,10782.190160765778,0.8255136039554424,0.8255136039554424,13061.190159802325,4385,100,5070,building_footprint_area,38,ND
279,G38000500,Cass County--Fargo City PUMA,178747.22611472668,0.5703214165350803,0.5703214165350803,313414.89365888474,13471,100,5070,building_footprint_area,38,ND
408,G38000100,West North Dakota--Minot City PUMA,5835.787494985794,0.6745461392090265,0.6745461392090265,8651.428205976903,3731,100,5070,building_footprint_area,38,ND
415,G38000300,South Central North Dakota--Bismarck City PUMA,7684.045799325861,0.2628139037475349,0.2628139037475349,29237.592417132284,6606,100,5070,building_footprint_area,38,ND
413,G38000200,East Central North Dakota--Jamestown City PUMA,18562.313220010838,0.9998713060925661,0.9998713060925661,18564.702384100994,10362,100,5070,building_footprint_area,38,ND
417,G38000100,West North Dakota--Minot City PUMA,3875.615796342783,0.26868115867322584,0.26868115867322584,14424.590899789764,1381,100,5070,building_footprint_area,38,ND
484,G38000100,West North Dakota--Minot City PUMA,0.12912628054618835,1.0015915196253941e-4,1.0015915196253941e-4,1289.2110008527525,1,100,5070,building_footprint_area,38,ND
477,G38000200,East Central North Dakota--Jamestown City PUMA,0.11033742874860764,2.1133185115157966e-6,2.1133185115157966e-6,52210.505963659554,1,100,5070,building_footprint_area,38,ND
348,G31000100,North Central & Northwest Nebraska PUMA,45765.56317404867,0.31329690478709954,0.31329690478709954,146077.2911406469,14154,100,5070,building_footprint_area,31,NE
351,G31000100,North Central & Northwest Nebraska PUMA,24106.45226648054,0.5863261102748388,0.5863261102748388,41114.41029835888,9751,100,5070,building_footprint_area,31,NE
356,G31000100,North Central & Northwest Nebraska PUMA,5413.467019096017,0.3119435655538893,0.3119435655538893,17353.994814683305,3943,100,5070,building_footprint_area,31,NE
356,G46000200,Lakota Region PUMA,11930.421396289574,0.6874740671349736,0.6874740671349736,17353.994814683305,4765,100,5070,building_footprint_area,46,SD
352,G31000100,North Central & Northwest Nebraska PUMA,16831.299432563945,0.9999711198094381,0.9999711198094381,16831.78553773777,11765,100,5070,building_footprint_area,31,NE
354,G31000200,Northeast Nebraska PUMA,16673.04638854647,0.27183029034764356,0.27183029034764356,61336.234336590394,9915,100,5070,building_footprint_area,31,NE
346,G31000200,Northeast Nebraska PUMA,70145.33842013899,1,1,70145.33842013899,22441,100,5070,building_footprint_area,31,NE
192,G31000200,Northeast Nebraska PUMA,28072.324771119165,0.15220195855449856,0.15220195855449856,184441.28470966674,5396,100,5070,building_footprint_area,31,NE
583,G56000200,"Campbell, Goshen, Platte, Johnson, Washakie, Weston, Crook & Niobrara Counties PUMA",20917.289024823112,1,1,20917.289024823112,8304,100,5070,building_footprint_area,56,WY
360,G31000400,Southwest Nebraska PUMA,601.0681352093816,1,1,601.0681352093816,504,100,5070,building_footprint_area,31,NE
356,G31000400,Southwest Nebraska PUMA,10.106399297714233,5.823673111370966e-4,5.823673111370966e-4,17353.994814683305,2,100,5070,building_footprint_area,31,NE
349,G31000100,North Central & Northwest Nebraska PUMA,0.8300472497940063,6.742922605320847e-5,6.742922605320847e-5,12309.903262704145,1,100,5070,building_footprint_area,31,NE
349,G31000400,Southwest Nebraska PUMA,1381.992896267213,0.11226675521117192,0.11226675521117192,12309.903262704145,990,100,5070,building_footprint_area,31,NE
349,G31000300,Central Nebraska PUMA,10927.080319187138,0.8876658155627749,0.8876658155627749,12309.903262704145,6576,100,5070,building_footprint_area,31,NE
359,G31000300,Central Nebraska PUMA,9425.386907978682,0.9999870607231116,0.9999870607231116,9425.508867247729,7154,100,5070,building_footprint_area,31,NE
359,G31000100,North Central & Northwest Nebraska PUMA,0.12195926904678345,1.293927688833588e-5,1.293927688833588e-5,9425.508867247729,1,100,5070,building_footprint_area,31,NE
350,G31000200,Northeast Nebraska PUMA,53203.16777378658,0.864773396440783,0.864773396440783,61522.669398433296,15833,100,5070,building_footprint_area,31,NE
347,G31000400,Southwest Nebraska PUMA,47334.54261338973,1,1,47334.54261338973,15115,100,5070,building_footprint_area,31,NE
190,G31000701,"Dodge, Cass, Saunders & Washington Counties PUMA",84241.97550144535,0.08484831347505271,0.08484831347505271,992853.8594490079,20666,100,5070,building_footprint_area,31,NE
350,G31000600,Southeast Nebraska PUMA,8319.214336755802,0.13522193393265955,0.13522193393265955,61522.669398433296,4249,100,5070,building_footprint_area,31,NE
358,G31000701,"Dodge, Cass, Saunders & Washington Counties PUMA",22043.05719748442,0.05457752280656832,0.05457752280656832,403885.2638220431,7806,100,5070,building_footprint_area,31,NE
353,G31000300,Central Nebraska PUMA,2955.583955847658,0.02776089154750854,0.02776089154750854,106465.74339262937,2133,100,5070,building_footprint_area,31,NE
357,G31000300,Central Nebraska PUMA,85685.99282137258,0.776020853437161,0.776020853437161,110417.12660407403,17585,100,5070,building_footprint_area,31,NE
350,G31000701,"Dodge, Cass, Saunders & Washington Counties PUMA",0.2872878909111023,4.669626557498141e-6,4.669626557498141e-6,61522.669398433296,1,100,5070,building_footprint_area,31,NE
190,G31000901,Douglas County--Omaha City (Northwest) PUMA,195062.3046742361,0.19646628032698335,0.19646628032698335,992853.8594490079,12304,100,5070,building_footprint_area,31,NE
357,G31000600,Southeast Nebraska PUMA,24730.571714954334,0.2239740561591634,0.2239740561591634,110417.12660407403,9703,100,5070,building_footprint_area,31,NE
190,G31000902,Douglas County--Omaha City (Southwest) PUMA,158920.49542428553,0.1600643376785378,0.1600643376785378,992853.8594490079,9477,100,5070,building_footprint_area,31,NE
190,G31000904,Douglas County--Omaha City (Southeast) PUMA,114013.06301275082,0.11483368063455307,0.11483368063455307,992853.8594490079,4442,100,5070,building_footprint_area,31,NE
190,G31000702,Sarpy County--Bellevue City PUMA,188827.57088132133,0.19018667156726637,0.19018667156726637,992853.8594490079,13549,100,5070,building_footprint_area,31,NE
353,G31000400,Southwest Nebraska PUMA,33101.86217247922,0.3109156158371488,0.3109156158371488,106465.74339262937,10662,100,5070,building_footprint_area,31,NE
353,G31000500,South Central Nebraska PUMA,70408.2972643025,0.6613234926153426,0.6613234926153426,106465.74339262937,17632,100,5070,building_footprint_area,31,NE
358,G31000801,Lancaster County--Lincoln City (North) PUMA,170458.32100891043,0.42204639851385245,0.42204639851385245,403885.2638220431,11608,100,5070,building_footprint_area,31,NE
358,G31000802,Lancaster County--Lincoln City (South) PUMA,150815.295964499,0.3734112369867253,0.3734112369867253,403885.2638220431,14359,100,5070,building_footprint_area,31,NE
308,G31000600,Southeast Nebraska PUMA,28200.18011357868,0.8419260779737348,0.8419260779737348,33494.840997737134,10554,100,5070,building_footprint_area,31,NE
357,G31000500,South Central Nebraska PUMA,0.5620677471160889,5.090403675613765e-6,5.090403675613765e-6,110417.12660407403,1,100,5070,building_footprint_area,31,NE
355,G20000100,Northwest Kansas PUMA,0.04898697882890701,2.4942039000642605e-6,2.4942039000642605e-6,19640.326449511573,1,100,5070,building_footprint_area,20,KS
367,G33000100,Northern New Hampshire--Grafton & Coos Counties PUMA,121140.47999764816,0.32518198211261257,0.32518198211261257,372531.3414065372,37396,100,5070,building_footprint_area,33,NH
367,G50000200,"Northeast Vermont--Washington, Caledonia, Orleans, Lamoille & Essex Counties PUMA",122426.24916132796,0.3286334210139013,0.3286334210139013,372531.3414065372,42267,100,5070,building_footprint_area,50,VT
367,G33000200,"Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties PUMA",15.006040871143341,4.028128429271539e-5,4.028128429271539e-5,372531.3414065372,6,100,5070,building_footprint_area,33,NH
367,G33000500,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA,42621.73361324193,0.11441113505327742,0.11441113505327742,372531.3414065372,11262,100,5070,building_footprint_area,33,NH
365,G33000400,Central New Hampshire--Merrimack County (Central)--Concord City PUMA,117539.58119927812,0.10380665627575106,0.10380665627575106,1132293.2981007216,23964,100,5070,building_footprint_area,33,NH
367,G33000400,Central New Hampshire--Merrimack County (Central)--Concord City PUMA,3.3370659947395325,8.957812736345982e-6,8.957812736345982e-6,372531.3414065372,3,100,5070,building_footprint_area,33,NH
365,G33000700,Outer Manchester City PUMA,162803.09888019506,0.14378173848884968,0.14378173848884968,1132293.2981007216,29358,100,5070,building_footprint_area,33,NH
365,G33000800,Manchester City PUMA,115048.26868936792,0.10160642024672124,0.10160642024672124,1132293.2981007216,4876,100,5070,building_footprint_area,33,NH
365,G33000500,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA,0.12346097081899643,1.0903621087052847e-7,1.0903621087052847e-7,1132293.2981007216,1,100,5070,building_footprint_area,33,NH
258,G33000500,Southwestern New Hampshire--Cheshire & Sullivan Counties PUMA,0.3226390480995178,4.6345766839579034e-7,4.6345766839579034e-7,696156.4563518794,1,100,5070,building_footprint_area,33,NH
388,G36002902,Orange County (Northwest) PUMA,128360.52363041323,0.05374084772339258,0.05374084772339258,2388509.468460428,19087,100,5070,building_footprint_area,36,NY
369,G34001600,Sussex County PUMA,144369.53015512973,0.02522440347414279,0.02522440347414279,5723407.1086406885,25515,100,5070,building_footprint_area,34,NJ
388,G34001600,Sussex County PUMA,14.284122467041016,5.980349944456446e-6,5.980349944456446e-6,2388509.468460428,5,100,5070,building_footprint_area,34,NJ
388,G36002903,Orange County (Southeast) PUMA,146296.56205115654,0.061250149510797436,0.061250149510797436,2388509.468460428,15041,100,5070,building_footprint_area,36,NY
369,G34000503,"Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs PUMA",106582.77786494745,0.018622260454622962,0.018622260454622962,5723407.1086406885,9219,100,5070,building_footprint_area,34,NJ
369,G34000306,"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs PUMA",104367.29933303548,0.01823516960299243,0.01823516960299243,5723407.1086406885,9213,100,5070,building_footprint_area,34,NJ
388,G36003003,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",122401.45515782014,0.05124595768787844,0.05124595768787844,2388509.468460428,4659,100,5070,building_footprint_area,36,NY
388,G36003002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",108732.47613800876,0.045523150556357195,0.045523150556357195,2388509.468460428,8157,100,5070,building_footprint_area,36,NY
369,G34000308,"Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs PUMA",106556.64015263133,0.01861769364471062,0.01861769364471062,5723407.1086406885,7769,100,5070,building_footprint_area,34,NJ
369,G34000305,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA",105834.08029547334,0.018491447189855584,0.018491447189855584,5723407.1086406885,7839,100,5070,building_footprint_area,34,NJ
369,G36003002,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",29.051742553710938,5.075952488134421e-6,5.075952488134421e-6,5723407.1086406885,4,100,5070,building_footprint_area,36,NY
388,G34000305,"Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs PUMA",12.052050828933716,5.045845950404441e-6,5.045845950404441e-6,2388509.468460428,4,100,5070,building_footprint_area,34,NJ
369,G34001501,Morris County (North)--Dover Town & Kinnelon Borough PUMA,132812.8515138533,0.023205207840858347,0.023205207840858347,5723407.1086406885,11031,100,5070,building_footprint_area,34,NJ
369,G34000307,"Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs PUMA",116933.78532729298,0.020430799890288568,0.020430799890288568,5723407.1086406885,4313,100,5070,building_footprint_area,34,NJ
369,G34000502,Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest) PUMA,113328.48375423951,0.019800877624648838,0.019800877624648838,5723407.1086406885,5226,100,5070,building_footprint_area,34,NJ
369,G34000304,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough PUMA",129464.09962369502,0.02262011021865659,0.02262011021865659,5723407.1086406885,3266,100,5070,building_footprint_area,34,NJ
369,G34000301,Bergen County (South Central)--Hackensack & Englewood (West) Cities PUMA,116567.9922674559,0.020366888123591973,0.020366888123591973,5723407.1086406885,2750,100,5070,building_footprint_area,34,NJ
369,G34000400,Passaic County (Southeast)--Paterson City PUMA,158898.36577432975,0.02776289765137259,0.02776289765137259,5723407.1086406885,1803,100,5070,building_footprint_area,34,NJ
369,G34001700,Warren County PUMA,109277.5197880473,0.0190930887343432,0.0190930887343432,5723407.1086406885,18546,100,5070,building_footprint_area,34,NJ
369,G34001503,Morris County (East)--Lincoln Park Borough PUMA,117966.61834993679,0.020611257614689217,0.020611257614689217,5723407.1086406885,9025,100,5070,building_footprint_area,34,NJ
369,G34000303,"Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs PUMA",148827.31104205805,0.026003271865349554,0.026003271865349554,5723407.1086406885,2236,100,5070,building_footprint_area,34,NJ
369,G34000501,Passaic County (South)--Passaic & Clifton (Southeast) Cities PUMA,142747.51198671758,0.024941002671504908,0.024941002671504908,5723407.1086406885,2282,100,5070,building_footprint_area,34,NJ
369,G34000302,"Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs PUMA",124331.20661900355,0.02172328549393235,0.02172328549393235,5723407.1086406885,3160,100,5070,building_footprint_area,34,NJ
369,G34001403,Essex County (Northwest) PUMA,112995.93541484233,0.019742774412159353,0.019742774412159353,5723407.1086406885,6018,100,5070,building_footprint_area,34,NJ
369,G34001502,Morris County (West) PUMA,131012.76343242452,0.022890694466698544,0.022890694466698544,5723407.1086406885,16946,100,5070,building_footprint_area,34,NJ
369,G34001401,Essex County (Northeast) PUMA,121268.37484108657,0.02118814414896442,0.02118814414896442,5723407.1086406885,2663,100,5070,building_footprint_area,34,NJ
369,G34000701,"Hudson County (North)--West New York, Secaucus & Guttenberg Towns PUMA",150166.69555841014,0.026237290604699755,0.026237290604699755,5723407.1086406885,1335,100,5070,building_footprint_area,34,NJ
369,G34001404,Essex County (Southwest) PUMA,108004.37686359603,0.018870643798960356,0.018870643798960356,5723407.1086406885,5968,100,5070,building_footprint_area,34,NJ
369,G34000702,Hudson County (Northeast)--Union City & Hoboken Cities PUMA,145085.13806769252,0.025349435277573728,0.025349435277573728,5723407.1086406885,709,100,5070,building_footprint_area,34,NJ
369,G34001504,"Morris County (South)--Morristown Town, Madison & Florham Park Boroughs PUMA",125850.92766804807,0.021988812831093142,0.021988812831093142,5723407.1086406885,10383,100,5070,building_footprint_area,34,NJ
369,G34000703,"Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns PUMA",141206.86734052235,0.02467181954038196,0.02467181954038196,5723407.1086406885,1601,100,5070,building_footprint_area,34,NJ
369,G34001301,Essex County (Southeast)--Newark City (North & East) PUMA,168821.75126964206,0.029496722505510758,0.029496722505510758,5723407.1086406885,1746,100,5070,building_footprint_area,34,NJ
369,G34001402,Essex County (South Central)--East Orange City PUMA,209399.60585246235,0.03658652999475252,0.03658652999475252,5723407.1086406885,3559,100,5070,building_footprint_area,34,NJ
