PUMA2020,state_fips,CZ90,afactor,PUMA20_GISJOIN,CZ90_name,pop_overlap,share_of_PUMA20,PUMA20_total_pop,cells,grid_res_m,crs_epsg,method,PUMA20_name,state,PUMA200_GEOID
01001,35,30604,9.21512294843088e-5,G35001001,"Deming city, NM",9.0355987548828125,9.21512294843088e-5,98051.8524326511,2,100,5070,building_footprint_area,Doña Ana County (Outer) PUMA,NM,3501001
01002,35,30601,1,G35001002,"El Paso city, TX",114346.6330704405,1,114346.6330704405,7254,100,5070,building_footprint_area,"Doña Ana County Central--Las Cruces, Mesilla Cities & University Park PUMA",NM,3501002
00900,35,35100,2.234844702637363e-5,G35000900,"Tucson city, AZ",3.911460429430008,2.234844702637363e-5,175021.5764350003,4,100,5070,building_footprint_area,Southwest New Mexico PUMA,NM,3500900
03306,48,30601,0.9999798238053128,G48003306,"El Paso city, TX",140244.0513617522,0.9999798238053128,140246.88101012772,7709,100,5070,building_footprint_area,El Paso City (Northwest) PUMA,TX,4803306
03305,48,30602,7.047156587381039e-5,G48003305,"Alamogordo city, NM",9.241211891174316,7.047156587381039e-5,131133.90878417622,2,100,5070,building_footprint_area,El Paso City (North) PUMA,TX,4803305
00101,32,37604,1,G32000101,"Reno city, NV",156953.42472717172,1,156953.42472717172,11616,100,5070,building_footprint_area,Washoe County (North)--Sparks City PUMA,NV,3200101
00200,32,37602,0.13204033167016668,G32000200,"Winnemucca city, NV",23512.43660437921,0.13204033167016668,178070.11166188726,6067,100,5070,building_footprint_area,Rural Nevada PUMA,NV,3200200
09200,41,36502,0.06424309685825691,G41009200,"Burns city, OR",7450.649966101832,0.06424309685825691,115975.88426567624,3377,100,5070,building_footprint_area,"Klamath, Malheur, Lake & Harney Counties PUMA",OR,4109200
00200,32,37601,0.3857833061433603,G32000200,"Elko city, NV",68696.47640224021,0.3857833061433603,178070.11166188726,14662,100,5070,building_footprint_area,Rural Nevada PUMA,NV,3200200
00900,16,37601,1.523326854484174e-6,G16000900,"Elko city, NV",0.17065396904945374,1.523326854484174e-6,112027.1519845557,1,100,5070,building_footprint_area,Twin Falls & Cassia Counties--Twin Falls City PUMA,ID,1600900
03000,49,37601,5.663292080200342e-4,G49003000,"Elko city, NV",71.50503587722778,5.663292080200342e-4,126260.54751302575,10,100,5070,building_footprint_area,Tooele & Box Elder Counties PUMA,UT,4903000
00200,32,37604,0.1425000511012334,G32000200,"Reno city, NV",25375.00001142127,0.1425000511012334,178070.11166188726,6813,100,5070,building_footprint_area,Rural Nevada PUMA,NV,3200200
00102,32,37604,1,G32000102,"Reno city, NV",195164.77780797455,1,195164.77780797455,7917,100,5070,building_footprint_area,Washoe County (South Central)--Reno City PUMA,NV,3200102
00300,32,37604,0.7112262654973032,G32000300,"Reno city, NV",120792.38135071262,0.7112262654973032,169836.7836095764,15828,100,5070,building_footprint_area,"Carson City, Lyon, Douglas & Storey Counties PUMA",NV,3200300
00103,32,37400,6.376175496061756e-4,G32000103,"Sacramento city, CA",84.52369299530983,6.376175496061756e-4,132561.74182708096,21,100,5070,building_footprint_area,Washoe County (South) PUMA,NV,3200103
00300,32,37400,0.28877373450269683,G32000300,"Sacramento city, CA",49044.40225886379,0.28877373450269683,169836.7836095764,8981,100,5070,building_footprint_area,"Carson City, Lyon, Douglas & Storey Counties PUMA",NV,3200300
00200,32,37902,0.0252204031638366,G32000200,"Hawthorne CDP, NV",4491.0000075421995,0.0252204031638366,178070.11166188726,982,100,5070,building_footprint_area,Rural Nevada PUMA,NV,3200200
00200,32,37901,0.31444579550720875,G32000200,"Las Vegas city, NV",55993.39791757963,0.31444579550720875,178070.11166188726,14419,100,5070,building_footprint_area,Rural Nevada PUMA,NV,3200200
21000,49,37601,6.861019166492367e-6,G49021000,"Elko city, NV",1.0577363967895508,6.861019166492367e-6,154166.07520283444,1,100,5070,building_footprint_area,Southwest & South Central Utah (Outside Washington County)--Cedar City PUMA,UT,4921000
00200,32,37903,1.0112414194172948e-5,G32000200,"Mammoth Lakes town, CA",1.8007187247276306,1.0112414194172948e-5,178070.11166188726,3,100,5070,building_footprint_area,Rural Nevada PUMA,NV,3200200
00401,32,37901,1,G32000401,"Las Vegas city, NV",141168.4968276322,1,141168.4968276322,6623,100,5070,building_footprint_area,Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities PUMA,NV,3200401
00405,32,37901,1,G32000405,"Las Vegas city, NV",156247.50929386914,1,156247.50929386914,6799,100,5070,building_footprint_area,Clark County (West)--Las Vegas City (Southwest) PUMA,NV,3200405
00404,32,37901,1,G32000404,"Las Vegas city, NV",154206.55538229644,1,154206.55538229644,5852,100,5070,building_footprint_area,Clark County (Northwest Central)--Northwest Las Vegas Valley PUMA,NV,3200404
00403,32,37901,1,G32000403,"Las Vegas city, NV",214254.3356280164,1,214254.3356280164,6190,100,5070,building_footprint_area,Clark County (Central)--Greater North Las Vegas City PUMA,NV,3200403
00406,32,37901,1,G32000406,"Las Vegas city, NV",141809.3879527906,1,141809.3879527906,4420,100,5070,building_footprint_area,Las Vegas City (South Central) PUMA,NV,3200406
00407,32,37901,1,G32000407,"Las Vegas city, NV",132254.5662771184,1,132254.5662771184,3556,100,5070,building_footprint_area,Las Vegas City (Southeast) PUMA,NV,3200407
00411,32,37901,1,G32000411,"Las Vegas city, NV",135591.88207742386,1,135591.88207742386,4373,100,5070,building_footprint_area,Clark County (Central)--Spring Valley (West) PUMA,NV,3200411
00410,32,37901,1,G32000410,"Las Vegas city, NV",107689.76310322434,1,107689.76310322434,4136,100,5070,building_footprint_area,Clark County (Central)--Spring Valley (East) PUMA,NV,3200410
00409,32,37901,1,G32000409,"Las Vegas city, NV",157845.39862096598,1,157845.39862096598,4618,100,5070,building_footprint_area,Clark County (Central)--Paradise (Northwest) & Winchester PUMA,NV,3200409
00408,32,37901,1,G32000408,"Las Vegas city, NV",160212.8252451308,1,160212.8252451308,4369,100,5070,building_footprint_area,"Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast) PUMA",NV,3200408
00415,32,37901,0.9999474074430346,G32000415,"Las Vegas city, NV",191620.23202254137,0.9999474074430346,191630.31035055476,8856,100,5070,building_footprint_area,Clark County (South)--Henderson (East) & Boulder Cities PUMA,NV,3200415
00412,32,37901,1,G32000412,"Las Vegas city, NV",163228.76648721308,1,163228.76648721308,5744,100,5070,building_footprint_area,Clark County (Central)--Paradise (South) & Enterprise PUMA,NV,3200412
00413,32,37901,1,G32000413,"Las Vegas city, NV",113621.93304064775,1,113621.93304064775,4221,100,5070,building_footprint_area,Clark County (Central)--Henderson City (Central South) PUMA,NV,3200413
00414,32,37901,1,G32000414,"Las Vegas city, NV",124810.79880583426,1,124810.79880583426,5797,100,5070,building_footprint_area,Clark County (Central)--Henderson City (West) PUMA,NV,3200414
00415,32,38300,5.259255696545882e-5,G32000415,"Los Angeles city, CA",10.078328013420103,5.259255696545882e-5,191630.31035055476,5,100,5070,building_footprint_area,Clark County (South)--Henderson (East) & Boulder Cities PUMA,NV,3200415
00200,36,18400,0.9699309647716292,G36000200,"Plattsburgh city, NY",164185.71967460727,0.9699309647716292,169275.6759376838,49345,100,5070,building_footprint_area,"Clinton, Franklin, Essex & Hamilton Counties PUMA",NY,3600200
00100,36,18300,0.999927158806728,G36000100,"Watertown city, NY",106631.47390382084,0.999927158806728,106639.24163343104,28577,100,5070,building_footprint_area,St. Lawrence County PUMA,NY,3600100
00100,36,18400,7.28411932720416e-5,G36000100,"Plattsburgh city, NY",7.767729610204697,7.28411932720416e-5,106639.24163343104,7,100,5070,building_footprint_area,St. Lawrence County PUMA,NY,3600100
00500,36,18300,0.999143228488994,G36000500,"Watertown city, NY",139975.39589315257,0.999143228488994,140095.42566268262,35979,100,5070,building_footprint_area,Jefferson & Lewis Counties PUMA,NY,3600500
00200,36,18500,0.02989247453192967,G36000200,"Amsterdam city, NY",5060.068831842393,0.02989247453192967,169275.6759376838,4611,100,5070,building_footprint_area,"Clinton, Franklin, Essex & Hamilton Counties PUMA",NY,3600200
00300,36,18600,0.9996104104107684,G36000300,"Albany city, NY",126447.88492353888,0.9996104104107684,126497.16690283152,34308,100,5070,building_footprint_area,Warren & Washington Counties PUMA,NY,3600300
00300,36,18400,1.0205150859608512e-5,G36000300,"Plattsburgh city, NY",1.2909226715564728,1.0205150859608512e-5,126497.16690283152,2,100,5070,building_footprint_area,Warren & Washington Counties PUMA,NY,3600300
00401,36,17700,0.9993240700283988,G36000401,"Syracuse city, NY",109535.7527167946,0.9993240700283988,109609.84129370748,32303,100,5070,building_footprint_area,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,NY,3600401
00200,36,18600,3.947956183792667e-5,G36000200,"Albany city, NY",6.682929515838623,3.947956183792667e-5,169275.6759376838,1,100,5070,building_footprint_area,"Clinton, Franklin, Essex & Hamilton Counties PUMA",NY,3600200
00300,36,20200,2.584998300802643e-4,G36000300,"Burlington city, VT",32.699496150016785,2.584998300802643e-4,126497.16690283152,12,100,5070,building_footprint_area,Warren & Washington Counties PUMA,NY,3600300
00401,36,18500,5.914832567261305e-4,G36000401,"Amsterdam city, NY",64.83238589763641,5.914832567261305e-4,109609.84129370748,22,100,5070,building_footprint_area,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,NY,3600401
00400,50,20200,0.3010510961264134,G50000400,"Burlington city, VT",60386.4714783011,0.3010510961264134,200585.4562739888,18393,100,5070,building_footprint_area,"Southern Vermont--Rutland, Windsor, Bennington & Windham Counties PUMA",VT,5000400
01802,36,18600,1,G36001802,"Albany city, NY",118862.3144945288,1,118862.3144945288,24665,100,5070,building_footprint_area,Saratoga County (Outer) PUMA,NY,3601802
00600,36,17700,0.9972185811618316,G36000600,"Syracuse city, NY",117084.27449394722,0.9972185811618316,117410.84322509874,29462,100,5070,building_footprint_area,Oswego County PUMA,NY,3600600
00300,36,20902,1.2088460829169452e-4,G36000300,"Pittsfield city, MA",15.291560471057892,1.2088460829169452e-4,126497.16690283152,11,100,5070,building_footprint_area,Warren & Washington Counties PUMA,NY,3600300
00500,36,17700,3.870093000911272e-6,G36000500,"Syracuse city, NY",0.5421823263168335,3.870093000911272e-6,140095.42566268262,1,100,5070,building_footprint_area,Jefferson & Lewis Counties PUMA,NY,3600500
00401,36,18300,8.444671487518075e-5,G36000401,"Watertown city, NY",9.25619101524353,8.444671487518075e-5,109609.84129370748,5,100,5070,building_footprint_area,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,NY,3600401
00600,36,18300,2.07110239981898e-5,G36000600,"Watertown city, NY",2.43169879168272,2.07110239981898e-5,117410.84322509874,4,100,5070,building_footprint_area,Oswego County PUMA,NY,3600600
01600,36,18500,0.9991097762947364,G36001600,"Amsterdam city, NY",102403.97355375136,0.9991097762947364,102495.2172258019,22770,100,5070,building_footprint_area,Fulton & Montgomery Counties PUMA,NY,3601600
01600,36,18600,8.87546149567796e-4,G36001600,"Albany city, NY",90.96923539787532,8.87546149567796e-4,102495.2172258019,39,100,5070,building_footprint_area,Fulton & Montgomery Counties PUMA,NY,3601600
01801,36,18600,1,G36001801,"Albany city, NY",113506.72573446482,1,113506.72573446482,12304,100,5070,building_footprint_area,Saratoga County (South & Central) PUMA,NY,3601801
01600,36,17700,2.677555695655269e-6,G36001600,"Syracuse city, NY",0.2744366526603699,2.677555695655269e-6,102495.2172258019,1,100,5070,building_footprint_area,Fulton & Montgomery Counties PUMA,NY,3601600
01900,36,18600,0.9999646313864792,G36001900,"Albany city, NY",160399.54464653507,0.9999646313864792,160405.2179566957,26717,100,5070,building_footprint_area,Rensselaer County--Troy City PUMA,NY,3601900
01900,36,20902,3.536861352084266e-5,G36001900,"Pittsfield city, MA",5.673310160636902,3.536861352084266e-5,160405.2179566957,5,100,5070,building_footprint_area,Rensselaer County--Troy City PUMA,NY,3601900
00402,36,17700,1,G36000402,"Syracuse city, NY",164127.13418426877,1,164127.13418426877,15309,100,5070,building_footprint_area,Oneida County (Central)--Greater Utica & Rome Cities PUMA,NY,3600402
00704,36,17700,0.9997481871921542,G36000704,"Syracuse city, NY",110530.50436185446,0.9997481871921542,110558.3443689808,31891,100,5070,building_footprint_area,Cayuga & Onondaga (South) Counties PUMA,NY,3600704
01700,36,18600,1,G36001700,"Albany city, NY",157574.36052216485,1,157574.36052216485,14020,100,5070,building_footprint_area,Schenectady County--Schenectady City PUMA,NY,3601700
00702,36,17700,1,G36000702,"Syracuse city, NY",128308.89610850834,1,128308.89610850834,13490,100,5070,building_footprint_area,Onondaga County (North) PUMA,NY,3600702
00800,36,18000,0.9982812152024582,G36000800,"Buffalo city, NY",149072.8013281857,0.9982812152024582,149329.46654510847,40956,100,5070,building_footprint_area,Wayne & Seneca & Yates Counties PUMA,NY,3600800
00704,36,18000,7.063330253449443e-5,G36000704,"Buffalo city, NY",7.809100985527039,7.063330253449443e-5,110558.3443689808,3,100,5070,building_footprint_area,Cayuga & Onondaga (South) Counties PUMA,NY,3600704
01500,36,17700,0.9989901678605388,G36001500,"Syracuse city, NY",114400.64497332416,0.9989901678605388,114516.28720063112,27636,100,5070,building_footprint_area,Madison & Cortland Counties PUMA,NY,3601500
02002,36,18600,1,G36002002,"Albany city, NY",205700.4054775177,1,205700.4054775177,25509,100,5070,building_footprint_area,Albany County (Outside Albany City) PUMA,NY,3602002
00800,36,17700,2.3668873972581487e-4,G36000800,"Syracuse city, NY",35.34460324048996,2.3668873972581487e-4,149329.46654510847,12,100,5070,building_footprint_area,Wayne & Seneca & Yates Counties PUMA,NY,3600800
00403,36,17700,0.17018481924136217,G36000403,"Syracuse city, NY",18029.35917940177,0.17018481924136217,105939.87912536366,6216,100,5070,building_footprint_area,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",NY,3600403
00703,36,17700,1,G36000703,"Syracuse city, NY",164563.01650166232,1,164563.01650166232,17060,100,5070,building_footprint_area,Onondaga County (Central)--Syracuse City (Outer) PUMA,NY,3600703
00905,36,18000,0.9950570441353672,G36000905,"Buffalo city, NY",104284.38574548066,0.9950570441353672,104802.41947947444,15710,100,5070,building_footprint_area,Monroe County (North & West) PUMA,NY,3600905
00403,36,18600,0.27934506660671926,G36000403,"Albany city, NY",29593.7825905825,0.27934506660671926,105939.87912536366,13010,100,5070,building_footprint_area,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",NY,3600403
00904,36,18000,0.9922411928978276,G36000904,"Buffalo city, NY",124873.45186390636,0.9922411928978276,125849.89693807716,9028,100,5070,building_footprint_area,Monroe County (Central)--Greece & Gates Towns PUMA,NY,3600904
00403,36,17800,0.550366048429171,G36000403,"Oneonta city, NY",58305.71264529042,0.550366048429171,105939.87912536366,19884,100,5070,building_footprint_area,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",NY,3600403
02001,36,18600,1,G36002001,"Albany city, NY",107549.25616936944,1,107549.25616936944,3302,100,5070,building_footprint_area,Albany County (East Central)--Albany City PUMA,NY,3602001
01000,36,18000,0.997630256722919,G36001000,"Buffalo city, NY",138650.73967676493,0.997630256722919,138980.08680311474,38042,100,5070,building_footprint_area,"Genesee, Orleans & Wyoming Counties PUMA",NY,3601000
00901,36,18000,0.9978734146938708,G36000901,"Buffalo city, NY",135470.60651788395,0.9978734146938708,135759.3102722792,12389,100,5070,building_footprint_area,Monroe County (East) PUMA,NY,3600901
00701,36,17700,1,G36000701,"Syracuse city, NY",148209.84076165408,1,148209.84076165408,4629,100,5070,building_footprint_area,Onondaga County (Central)--Syracuse City PUMA,NY,3600701
00403,36,18500,1.0406572274754268e-4,G36000403,"Amsterdam city, NY",11.024710088968275,1.0406572274754268e-4,105939.87912536366,5,100,5070,building_footprint_area,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",NY,3600403
00903,36,18000,0.9999703251072304,G36000903,"Buffalo city, NY",103742.60008314718,0.9999703251072304,103745.67872503866,3219,100,5070,building_footprint_area,Monroe County (Central)--Rochester City (West) PUMA,NY,3600903
00902,36,18000,1,G36000902,"Buffalo city, NY",106034.52044976968,1,106034.52044976968,2985,100,5070,building_footprint_area,Monroe County (Central)--Rochester City (East) PUMA,NY,3600902
01102,36,18000,0.9952339588057976,G36001102,"Buffalo city, NY",106337.62961306096,0.9952339588057976,106846.86617874028,20438,100,5070,building_footprint_area,Niagara County (North & East) PUMA,NY,3601102
02100,36,18600,0.999639847353286,G36002100,"Albany city, NY",109196.51136072863,0.999639847353286,109235.85294228188,40647,100,5070,building_footprint_area,Columbia & Greene Counties PUMA,NY,3602100
