state,CZ20,CZ90,CZ90_name,pop_overlap,share_of_CZ20,CZ20_total_pop,cells,grid_res_m,crs_epsg,method
NE,346,27005,"Yankton city, SD",13.257014602422714,1.8899352260615191e-4,70145.33842013899,9,100,5070,building_footprint_area
NE,346,27801,"Norfolk city, NE",54848.29294082831,0.7819235629360248,70145.33842013899,16423,100,5070,building_footprint_area
NE,354,27801,"Norfolk city, NE",7.9328130930662155,4.757866623891632e-4,16673.04638854647,8,100,5070,building_footprint_area
NE,354,28001,"Sioux City city, IA",0.6759871765971184,4.054371113976429e-5,16673.04638854647,3,100,5070,building_footprint_area
NE,348,27703,"Torrington town, WY",7.498572468757629,5.13330431612376e-5,146076.91278314707,6,100,5070,building_footprint_area
NE,192,28002,"West Point city, NE",6614.526770021766,0.039408805138128604,167843.88024041138,2195,100,5070,building_footprint_area
NE,583,27703,"Torrington town, WY",1.8876640498638153,9.024420170432571e-5,20917.289024823112,3,100,5070,building_footprint_area
NE,360,28304,"Valentine city, NE",601.0681352093816,1,601.0681352093816,504,100,5070,building_footprint_area
NE,349,28304,"Valentine city, NE",711.739002097398,0.057818407416229255,12309.903262704145,409,100,5070,building_footprint_area
NE,349,28305,"Broken Bow city, NE",11592.008966303896,0.9416815647467122,12309.903262704145,7150,100,5070,building_footprint_area
NE,356,28305,"Broken Bow city, NE",0.2633340060710907,4.855223676986763e-5,5423.725529253483,1,100,5070,building_footprint_area
NE,87,28303,"Oshkosh city, NE",1869.1034074788913,0.12038377850291862,15526.206526517824,1545,100,5070,building_footprint_area
NE,359,27002,"Ord city, NE",8652.680371832335,0.9180067085713686,9425.508867247729,6068,100,5070,building_footprint_area
NE,359,27001,"O'Neill city, NE",772.701146053616,0.08197978028949078,9425.508867247729,1086,100,5070,building_footprint_area
NE,190,28001,"Sioux City city, IA",1.104984164237976,1.1129373711164256e-6,992853.8594490079,1,100,5070,building_footprint_area
NE,190,28002,"West Point city, NE",15707.814427664503,0.01582087260695313,992853.8594490079,7892,100,5070,building_footprint_area
NE,190,27801,"Norfolk city, NE",2.0695535512641072,2.0844493190695983e-6,992853.8594490079,4,100,5070,building_footprint_area
NE,346,27802,"Columbus city, NE",3.3002263009548187,4.704840514401612e-5,70145.33842013899,4,100,5070,building_footprint_area
NE,350,27802,"Columbus city, NE",61485.99416040885,0.9994038744029956,61522.669398433296,20071,100,5070,building_footprint_area
NE,347,28304,"Valentine city, NE",435.40063730906695,0.009198370012049156,47334.54261338973,471,100,5070,building_footprint_area
NE,347,28306,"North Platte city, NE",35720.734433981765,0.7546441237583077,47334.54261338973,9718,100,5070,building_footprint_area
NE,350,27001,"O'Neill city, NE",0.9191770367324352,1.4940460901975142e-5,61522.669398433296,2,100,5070,building_footprint_area
NE,349,27002,"Ord city, NE",3.550275146961212,2.884080460418919e-4,12309.903262704145,3,100,5070,building_footprint_area
NE,350,27801,"Norfolk city, NE",0.8920350670814514,1.4499290681040695e-5,61522.669398433296,1,100,5070,building_footprint_area
NE,190,28202,"Omaha city, NE",855052.0398625011,0.8612063414217063,992853.8594490079,66410,100,5070,building_footprint_area
NE,348,27702,"Cheyenne city, WY",3435.3828737107106,0.023517630597865782,146076.91278314707,1599,100,5070,building_footprint_area
NE,190,27802,"Columbus city, NE",0.9768489897251129,9.838799340189128e-7,992853.8594490079,3,100,5070,building_footprint_area
NE,87,27702,"Cheyenne city, WY",9431.489563825962,0.6074561450485376,15526.206526517824,2954,100,5070,building_footprint_area
NE,359,28305,"Broken Bow city, NE",0.1273493617773056,1.3511139140702112e-5,9425.508867247729,1,100,5070,building_footprint_area
NE,347,28302,"Ogallala city, NE",11174.787738431827,0.23608103345802198,47334.54261338973,4924,100,5070,building_footprint_area
NE,358,28202,"Omaha city, NE",22041.44074105029,0.054573520540135444,403885.2638220431,7802,100,5070,building_footprint_area
NE,353,28608,"Kearney city, NE",61335.62070290116,0.5761066306248834,106465.74339262937,15562,100,5070,building_footprint_area
NE,357,27903,"Grand Island city, NE",85686.005501281,0.7760209682735891,110417.12660407403,17573,100,5070,building_footprint_area
NE,357,27902,"York city, NE",24708.262280063587,0.2237720092885657,110417.12660407403,9694,100,5070,building_footprint_area
NE,87,28302,"Ogallala city, NE",1837.2723548854701,0.11833362848468618,15526.206526517824,995,100,5070,building_footprint_area
NE,350,27902,"York city, NE",33.9203916490078,5.513478524368384e-4,61522.669398433296,8,100,5070,building_footprint_area
NE,357,27802,"Columbus city, NE",2.515297591686249,2.277995877130027e-5,110417.12660407403,2,100,5070,building_footprint_area
NE,349,28608,"Kearney city, NE",0.16726131737232208,1.3587541169318612e-5,12309.903262704145,1,100,5070,building_footprint_area
NE,358,27802,"Columbus city, NE",1.6164564341306686,4.0022664328820366e-6,403885.2638220431,4,100,5070,building_footprint_area
NE,349,28306,"North Platte city, NE",0.43775783851742744,3.5561436119788334e-5,12309.903262704145,3,100,5070,building_footprint_area
NE,85,28301,"Sterling city, CO",4.405703887343407,1.0808842404722573e-4,40760.182472625165,3,100,5070,building_footprint_area
NE,357,28608,"Kearney city, NE",8.18247203156352,7.410509839568325e-5,110417.12660407403,9,100,5070,building_footprint_area
NE,87,28301,"Sterling city, CO",0.5323791615664959,3.42890686567401e-5,15526.206526517824,3,100,5070,building_footprint_area
NE,353,28305,"Broken Bow city, NE",0.8120400607585907,7.627242668694955e-6,106465.74339262937,2,100,5070,building_footprint_area
NE,353,28609,"Lexington city, NE",45122.82782454189,0.423824850948871,106465.74339262937,14851,100,5070,building_footprint_area
NE,349,28609,"Lexington city, NE",2,1.6247081372763406e-4,12309.903262704145,1,100,5070,building_footprint_area
NE,358,28101,"Lincoln city, NE",381825.59468718106,0.9453813468555223,403885.2638220431,45761,100,5070,building_footprint_area
NE,350,28101,"Lincoln city, NE",0.9436342716217041,1.533799298451335e-5,61522.669398433296,1,100,5070,building_footprint_area
NE,353,28306,"North Platte city, NE",5.198502406477928,4.882793507867265e-5,106465.74339262937,8,100,5070,building_footprint_area
NE,190,28101,"Lincoln city, NE",1.2125993072986603,1.2213270822874193e-6,992853.8594490079,3,100,5070,building_footprint_area
NE,358,27902,"York city, NE",8.223004885017872,2.0359754666961632e-5,403885.2638220431,10,100,5070,building_footprint_area
NE,355,28607,"McCook city, NE",17980.323271781905,0.9154798581379512,19640.326449511573,7896,100,5070,building_footprint_area
NE,355,28306,"North Platte city, NE",0.49333006143569946,2.51182210593026e-5,19640.326449511573,1,100,5070,building_footprint_area
NE,308,28102,"Nebraska City city, NE",28172.223769607488,0.84109143170767,33494.840997737134,10542,100,5070,building_footprint_area
NE,190,28102,"Nebraska City city, NE",17.135606199502945,1.7258941017777264e-5,992853.8594490079,10,100,5070,building_footprint_area
NE,347,28609,"Lexington city, NE",3.6198036670684814,7.647277162121626e-5,47334.54261338973,2,100,5070,building_footprint_area
NE,345,27901,"Hastings city, NE",40394.704077678936,0.8162303706178007,49489.34214136677,9517,100,5070,building_footprint_area
NE,308,28101,"Lincoln city, NE",27.956343971192837,8.346462660647211e-4,33494.840997737134,12,100,5070,building_footprint_area
NE,357,27901,"Hastings city, NE",12.161053106188774,1.1013738067822597e-4,110417.12660407403,11,100,5070,building_footprint_area
NE,345,28608,"Kearney city, NE",8.432623624801636,1.7039272012777556e-4,49489.34214136677,7,100,5070,building_footprint_area
NE,355,28301,"Sterling city, CO",0.5850537493824959,2.9788392310406092e-05,19640.326449511573,3,100,5070,building_footprint_area
NE,353,28607,"McCook city, NE",1.2843227190896869,1.2063248498188767e-5,106465.74339262937,4,100,5070,building_footprint_area
NE,355,28606,"St. Francis city, KS",1654.0522730455268,0.0842171476781467,19640.326449511573,1497,100,5070,building_footprint_area
NE,345,29102,"Superior city, NE",9081.479632273316,0.18350374523734797,49489.34214136677,4673,100,5070,building_footprint_area
NE,358,29102,"Superior city, NE",1.028149500489235,2.545647471164609e-6,403885.2638220431,3,100,5070,building_footprint_area
NE,355,28609,"Lexington city, NE",0.11042475700378418,5.622348349842744e-6,19640.326449511573,1,100,5070,building_footprint_area
NE,199,28102,"Nebraska City city, NE",10393.305192272644,0.34470193832676177,30151.571652667248,5549,100,5070,building_footprint_area
NE,355,28601,"Oberlin city, KS",3.697079487144947,1.8823920756352237e-4,19640.326449511573,2,100,5070,building_footprint_area
NE,216,28603,"Phillipsburg city, KS",0.09197521209716797,5.836111275506456e-6,15759.674165771692,1,100,5070,building_footprint_area
NE,216,29101,"Concordia city, KS",0.009524849243462086,6.043811022533085e-7,15759.674165771692,1,100,5070,building_footprint_area
NE,358,29202,"Marysville city, KS",1.0433815829455853,2.5833613563215127e-6,403885.2638220431,4,100,5070,building_footprint_area
NE,206,29202,"Marysville city, KS",0.6024609804153442,2.0692792289452996e-5,29114.53282805218,1,100,5070,building_footprint_area
NE,199,29202,"Marysville city, KS",0.12160471826791763,4.033113751705886e-6,30151.571652667248,1,100,5070,building_footprint_area
NE,199,29201,"Hiawatha city, KS",0.09647986106574535,3.199828591927168e-6,30151.571652667248,3,100,5070,building_footprint_area
NV,361,37604,"Reno city, NV",630725.5519837119,0.9925535586682802,635457.4485934675,55810,100,5070,building_footprint_area
NV,363,37602,"Winnemucca city, NV",23510.392711101566,0.2549770541790672,92205.91549618622,6065,100,5070,building_footprint_area
NV,455,36502,"Burns city, OR",2.6499712467193604,3.5566980851011864e-4,7450.6499661018315,1,100,5070,building_footprint_area
NV,129,35802,"Ontario city, OR",12.95731896162033,1.5083290905149127e-5,859051.1873769514,2,100,5070,building_footprint_area
NV,363,37601,"Elko city, NV",68693.47889180701,0.7450007792032419,92205.91549618622,14661,100,5070,building_footprint_area
NV,129,37601,"Elko city, NV",2.9975104331970215,3.4893269193302617e-6,859051.1873769514,1,100,5070,building_footprint_area
NV,134,37601,"Elko city, NV",0.17065396904945374,1.081743418913956e-6,157758.26879611262,1,100,5070,building_footprint_area
NV,536,37601,"Elko city, NV",2.29516339302063,8.674176620795081e-7,2645972.630437693,1,100,5070,building_footprint_area
NV,361,37603,"Quincy-East Quincy CDP, CA",50.70706003904343,7.979615338726348e-5,635457.4485934675,15,100,5070,building_footprint_area
NV,68,37603,"Quincy-East Quincy CDP, CA",2.2173171043395996,4.014172060044587e-5,55237.22130423505,1,100,5070,building_footprint_area
NV,361,37400,"Sacramento city, CA",183.64175191521645,2.8899142235517465e-4,635457.4485934675,30,100,5070,building_footprint_area
NV,62,37400,"Sacramento city, CA",1.6627950966358185,6.631374357254797e-7,2507466.7890174263,2,100,5070,building_footprint_area
NV,59,37400,"Sacramento city, CA",48948.2189552692,0.013879237753052961,3526722.41993277,8974,100,5070,building_footprint_area
NV,361,37902,"Hawthorne CDP, NV",4491.0000075421995,0.0070673496982097805,635457.4485934675,982,100,5070,building_footprint_area
NV,362,37901,"Las Vegas city, NV",2306635.587476531,0.9999948500813798,2306647.466523269,95770,100,5070,building_footprint_area
NV,539,37601,"Elko city, NV",1.0577363967895508,8.19248444181471e-5,12911.05774203036,1,100,5070,building_footprint_area
NV,364,37901,"Las Vegas city, NV",4399.999997399282,0.018044384980771398,243843.16794881318,1508,100,5070,building_footprint_area
NV,66,37903,"Mammoth Lakes town, CA",1.8013685941696167,1.9223975028160663e-6,937042.7247907065,1,100,5070,building_footprint_area
NV,362,37903,"Mammoth Lakes town, CA",1.8007187247276306,7.806649047423758e-7,2306647.466523269,3,100,5070,building_footprint_area
NV,37,37901,"Las Vegas city, NV",111.7322747707367,5.941850984837124e-6,18804287.595879428,12,100,5070,building_footprint_area
NV,362,38300,"Los Angeles city, CA",10.078328013420105,4.3692537154846745e-6,2306647.466523269,5,100,5070,building_footprint_area
OH,420,15200,"Cleveland city, OH",2561654.3919057692,0.8910521580769014,2874864.6963993865,262946,100,5070,building_footprint_area
OH,420,16500,"Erie city, PA",15.017725884914398,5.223802672773885e-6,2874864.6963993865,12,100,5070,building_footprint_area
OH,385,16500,"Erie city, PA",9.378518104553223,1.533358750261119e-5,611632.346504439,5,100,5070,building_footprint_area
OH,420,16400,"Youngstown city, OH",76.56094016134739,2.66311455482534e-5,2874864.6963993865,33,100,5070,building_footprint_area
OH,426,16400,"Youngstown city, OH",530532.3305515633,0.7295117039717113,727243.0691148117,93724,100,5070,building_footprint_area
OH,427,13501,"Toledo city, OH",632615.6513653881,0.8703552522896003,726847.6288288,72970,100,5070,building_footprint_area
OH,272,13501,"Toledo city, OH",137.19405376911163,2.527552504145804e-5,5427940.806138739,28,100,5070,building_footprint_area
OH,426,15200,"Cleveland city, OH",291.0181769505143,4.001663120760117e-4,727243.0691148117,138,100,5070,building_footprint_area
OH,274,11500,"Jackson city, MI",24.420679381117225,8.007404830596312e-5,304976.2051221109,11,100,5070,building_footprint_area
OH,427,11500,"Jackson city, MI",5.994342979043722,8.2470420777222e-6,726847.6288288,9,100,5070,building_footprint_area
OH,420,15100,"Lorain city, OH",311136.8470864408,0.10822660540376837,2874864.6963993865,36020,100,5070,building_footprint_area
OH,429,13501,"Toledo city, OH",38909.974931167904,0.16758594045825168,232179.23189004627,10621,100,5070,building_footprint_area
OH,427,13502,"Defiance city, OH",93877.48252937838,0.12915703210127696,726847.6288288,26321,100,5070,building_footprint_area
OH,429,15100,"Lorain city, OH",132468.21945116227,0.5705429308763309,232179.23189004627,25506,100,5070,building_footprint_area
OH,429,13300,"Findlay city, OH",58760.01436277805,0.2530804063931316,232179.23189004627,12498,100,5070,building_footprint_area
OH,427,13300,"Findlay city, OH",109.49279701709747,1.5064064691732955e-4,726847.6288288,39,100,5070,building_footprint_area
OH,427,14100,"Fort Wayne city, IN",1.778610348701477,2.447019537736439e-6,726847.6288288,2,100,5070,building_footprint_area
OH,163,14100,"Fort Wayne city, IN",18.595362901687622,2.3979816253732254e-5,775458.9403408549,15,100,5070,building_footprint_area
OH,431,13300,"Findlay city, OH",182324.01749145903,0.7993272806700256,228096.82829619967,43127,100,5070,building_footprint_area
OH,423,15000,"Canton city, OH",691065.1867168904,0.9997070766190485,691267.6751814471,132599,100,5070,building_footprint_area
OH,423,16400,"Youngstown city, OH",89.06503474712372,1.288430487129975e-4,691267.6751814471,28,100,5070,building_footprint_area
OH,420,15000,"Canton city, OH",190.48917466402054,6.626022257763921e-5,2874864.6963993865,48,100,5070,building_footprint_area
OH,423,15200,"Cleveland city, OH",70.23513007164001,1.0160337680075143e-4,691267.6751814471,15,100,5070,building_footprint_area
OH,419,15100,"Lorain city, OH",3.2964417934417725,1.0331561347658594e-5,319065.2102345434,1,100,5070,building_footprint_area
OH,419,16000,"Mansfield city, OH",318981.795977546,0.9997385667433435,319065.2102345434,73900,100,5070,building_footprint_area
OH,419,15200,"Cleveland city, OH",3.2557036876678467,1.0203881787282898e-5,319065.2102345434,1,100,5070,building_footprint_area
OH,429,16000,"Mansfield city, OH",88.02351834997535,3.7911882830097773e-4,232179.23189004627,42,100,5070,building_footprint_area
OH,431,13501,"Toledo city, OH",49.89677536487579,2.1875260492478809e-4,228096.82829619967,10,100,5070,building_footprint_area
OH,426,16300,"Pittsburgh city, PA",6.551243767142296,9.008327539121633e-6,727243.0691148117,4,100,5070,building_footprint_area
OH,431,15100,"Lorain city, OH",2.901289463043213,1.2719551975863889e-5,228096.82829619967,1,100,5070,building_footprint_area
OH,420,16000,"Mansfield city, OH",12.936437845230103,4.499842326991004e-6,2874864.6963993865,3,100,5070,building_footprint_area
OH,418,13400,"Lima city, OH",253912.20948669815,0.9996941448780735,253989.89359657222,57125,100,5070,building_footprint_area
